win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,7,12,10207,1322,24,175134,30701,189,12882,MIDDLE,35.75,,platinum
True,11,6,14172,6642,26,139186,40920,190,15234,TOP,31.733333333333334,,platinum
False,8,10,43778,1867,27,271185,34117,52,16176,JUNGLE,40.03333333333333,,platinum
True,10,11,8345,3625,9,82189,31891,109,10352,MIDDLE,28.033333333333335,,platinum
True,10,9,17418,3868,18,251772,39396,215,16118,MIDDLE,35.21666666666667,,platinum
False,9,6,4533,279,22,76784,25113,130,10642,TOP,22.35,,platinum
False,7,7,220,0,22,137773,30529,197,12645,MIDDLE,28.116666666666667,,platinum
False,3,10,2354,913,17,90489,34069,135,9550,MIDDLE,32.53333333333333,,platinum
True,24,12,11576,6287,34,243851,63659,218,21748,MIDDLE,42.15,,platinum
True,4,11,1227,0,20,88590,34495,135,10292,MIDDLE,30.483333333333334,,platinum
True,8,3,2927,2797,7,47789,8942,101,7410,MIDDLE,16.266666666666666,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
,,,,,,,,,,,,,platinum
False,0,6,2516,0,18,80969,23326,19,6241,JUNGLE,24.9,,platinum
True,8,7,12739,167,17,130867,36814,33,11482,JUNGLE,28.766666666666666,,platinum
True,3,4,43416,0,28,203290,39288,14,11840,JUNGLE,30.3,,platinum
True,1,2,10440,454,15,77179,12704,10,5896,JUNGLE,16.15,,platinum
True,8,9,2260,1552,82,38881,27298,44,11002,UTILITY,31.65,,platinum
False,0,3,8512,3819,16,120772,10892,202,9510,MIDDLE,24.35,,platinum
False,6,9,13660,2972,32,252776,36523,276,16621,MIDDLE,39.93333333333333,,platinum
